lesson_id,course_id,lesson_title,content,created_at
1808,196,Lesson 1808,Lesson content,2024-10-17T15:21:12
1809,164,Lesson 1809,Lesson content,2024-10-15T22:12:00
1810,176,Lesson 1810,Lesson content,2024-04-01T15:06:08
1811,87,Lesson 1811,Lesson content,2024-12-29T07:29:34
1812,15,Lesson 1812,Lesson content,2024-06-13T05:25:29
1813,110,Lesson 1813,Lesson content,2024-03-25T15:59:07
1814,172,Lesson 1814,Lesson content,2024-02-26T00:46:03
1815,195,Lesson 1815,Lesson content,2024-02-11T11:34:43
1816,96,Lesson 1816,Lesson content,2024-03-09T00:33:21
1817,168,Lesson 1817,Lesson content,2024-03-24T03:38:13
1818,102,Lesson 1818,Lesson content,2024-04-16T14:57:59
1819,86,Lesson 1819,Lesson content,2024-06-19T16:12:27
1820,142,Lesson 1820,Lesson content,2024-06-07T14:20:09
1821,191,Lesson 1821,Lesson content,2024-04-08T18:18:10
1822,81,Lesson 1822,Lesson content,2024-12-01T02:48:37
1823,51,Lesson 1823,Lesson content,2024-08-16T22:21:38
1824,112,Lesson 1824,Lesson content,2024-01-22T17:15:45
1825,186,Lesson 1825,Lesson content,2024-07-09T10:28:23
1826,15,Lesson 1826,Lesson content,2024-07-26T04:18:01
1827,65,Lesson 1827,Lesson content,2024-05-25T12:30:12
1828,88,Lesson 1828,Lesson content,2024-09-28T16:54:35
1829,183,Lesson 1829,Lesson content,2024-02-13T20:52:33
1830,76,Lesson 1830,Lesson content,2024-05-02T21:54:00
1831,10,Lesson 1831,Lesson content,2024-07-30T22:42:44
1832,42,Lesson 1832,Lesson content,2024-06-13T13:55:41
1833,95,Lesson 1833,Lesson content,2024-07-03T09:57:40
1834,11,Lesson 1834,Lesson content,2024-09-22T03:35:00
1835,118,Lesson 1835,Lesson content,2024-04-05T16:07:03
1836,144,Lesson 1836,Lesson content,2024-04-17T20:39:58
1837,125,Lesson 1837,Lesson content,2024-12-07T12:54:52
1838,78,Lesson 1838,Lesson content,2024-10-31T13:57:23
1839,147,Lesson 1839,Lesson content,2024-12-29T21:12:53
1840,159,Lesson 1840,Lesson content,2024-02-26T06:40:24
1841,181,Lesson 1841,Lesson content,2024-05-20T23:23:12
1842,90,Lesson 1842,Lesson content,2024-07-03T13:23:16
1843,8,Lesson 1843,Lesson content,2024-10-04T22:32:21
1844,152,Lesson 1844,Lesson content,2024-05-22T19:34:42
1845,136,Lesson 1845,Lesson content,2024-11-14T23:40:48
1846,111,Lesson 1846,Lesson content,2024-04-29T16:21:56
1847,176,Lesson 1847,Lesson content,2024-01-09T04:25:33
1848,158,Lesson 1848,Lesson content,2024-09-07T15:32:29
1849,58,Lesson 1849,Lesson content,2024-12-17T13:20:59
1850,86,Lesson 1850,Lesson content,2024-08-23T06:36:09
1851,55,Lesson 1851,Lesson content,2024-01-14T12:26:50
1852,122,Lesson 1852,Lesson content,2024-11-22T19:05:47
1853,190,Lesson 1853,Lesson content,2024-10-14T04:10:15
1854,108,Lesson 1854,Lesson content,2024-09-14T04:22:11
1855,48,Lesson 1855,Lesson content,2024-11-06T06:40:22
1856,132,Lesson 1856,Lesson content,2024-01-22T05:34:59
1857,165,Lesson 1857,Lesson content,2024-09-25T05:37:37
1858,136,Lesson 1858,Lesson content,2024-12-22T07:19:18
1859,129,Lesson 1859,Lesson content,2024-11-02T08:10:26
1860,198,Lesson 1860,Lesson content,2024-09-17T19:45:09
1861,47,Lesson 1861,Lesson content,2024-04-03T01:56:26
1862,5,Lesson 1862,Lesson content,2024-04-08T05:58:17
1863,178,Lesson 1863,Lesson content,2024-08-02T15:47:50
1864,24,Lesson 1864,Lesson content,2024-05-29T09:34:21
1865,175,Lesson 1865,Lesson content,2024-04-30T02:35:28
1866,18,Lesson 1866,Lesson content,2024-09-05T03:26:12
1867,84,Lesson 1867,Lesson content,2024-09-29T02:13:18
1868,156,Lesson 1868,Lesson content,2024-05-20T22:03:16
1869,5,Lesson 1869,Lesson content,2024-12-16T18:02:03
1870,30,Lesson 1870,Lesson content,2024-11-11T10:43:17
1871,1,Lesson 1871,Lesson content,2024-09-23T02:58:38
1872,86,Lesson 1872,Lesson content,2024-02-17T09:37:24
1873,82,Lesson 1873,Lesson content,2024-07-26T17:43:44
1874,174,Lesson 1874,Lesson content,2024-12-02T16:35:13
1875,69,Lesson 1875,Lesson content,2024-04-01T19:14:20
1876,31,Lesson 1876,Lesson content,2024-11-29T01:51:02
1877,198,Lesson 1877,Lesson content,2024-06-20T19:29:34
1878,91,Lesson 1878,Lesson content,2024-05-30T20:48:44
1879,184,Lesson 1879,Lesson content,2024-01-04T01:19:02
1880,93,Lesson 1880,Lesson content,2024-12-19T07:50:56
1881,127,Lesson 1881,Lesson content,2024-06-01T14:47:51
1882,156,Lesson 1882,Lesson content,2024-12-26T04:59:43
1883,16,Lesson 1883,Lesson content,2024-12-22T11:41:48
1884,54,Lesson 1884,Lesson content,2024-04-09T05:44:47
1885,181,Lesson 1885,Lesson content,2024-04-26T20:28:51
1886,140,Lesson 1886,Lesson content,2024-02-05T01:11:38
1887,20,Lesson 1887,Lesson content,2024-12-29T15:09:26
1888,82,Lesson 1888,Lesson content,2024-11-15T12:11:30
1889,162,Lesson 1889,Lesson content,2024-10-20T20:39:22
1890,181,Lesson 1890,Lesson content,2024-04-01T10:39:01
1891,192,Lesson 1891,Lesson content,2024-04-25T12:10:56
1892,151,Lesson 1892,Lesson content,2024-03-22T16:56:39
1893,109,Lesson 1893,Lesson content,2024-11-29T18:20:40
1894,155,Lesson 1894,Lesson content,2024-12-11T17:42:03
1895,113,Lesson 1895,Lesson content,2024-03-03T05:25:33
1896,17,Lesson 1896,Lesson content,2024-12-21T16:43:15
1897,176,Lesson 1897,Lesson content,2024-06-19T10:20:23
1898,149,Lesson 1898,Lesson content,2024-09-02T04:38:01
1899,178,Lesson 1899,Lesson content,2024-05-03T04:22:20
1900,168,Lesson 1900,Lesson content,2024-12-07T13:13:43
1901,126,Lesson 1901,Lesson content,2024-11-11T10:41:52
1902,3,Lesson 1902,Lesson content,2024-10-24T18:32:35
1903,17,Lesson 1903,Lesson content,2024-09-07T06:31:05
1904,189,Lesson 1904,Lesson content,2024-06-06T18:53:10
1905,50,Lesson 1905,Lesson content,2024-11-02T12:58:17
1906,122,Lesson 1906,Lesson content,2024-01-14T03:48:00
1907,90,Lesson 1907,Lesson content,2024-04-16T10:12:19
1908,87,Lesson 1908,Lesson content,2024-12-02T11:50:56
1909,6,Lesson 1909,Lesson content,2024-02-01T02:32:07
1910,156,Lesson 1910,Lesson content,2024-11-15T16:45:33
1911,200,Lesson 1911,Lesson content,2024-10-29T17:03:46
1912,55,Lesson 1912,Lesson content,2024-07-09T22:54:01
1913,186,Lesson 1913,Lesson content,2024-07-01T22:53:20
1914,173,Lesson 1914,Lesson content,2024-10-13T04:47:49
1915,200,Lesson 1915,Lesson content,2024-06-09T09:04:42
1916,147,Lesson 1916,Lesson content,2024-12-25T19:34:47
1917,102,Lesson 1917,Lesson content,2024-11-22T16:12:42
1918,29,Lesson 1918,Lesson content,2024-05-09T05:11:44
1919,151,Lesson 1919,Lesson content,2024-10-05T14:31:20
1920,111,Lesson 1920,Lesson content,2024-06-13T00:44:11
1921,160,Lesson 1921,Lesson content,2024-12-06T12:00:24
1922,10,Lesson 1922,Lesson content,2024-12-22T17:28:15
1923,91,Lesson 1923,Lesson content,2024-11-14T13:12:11
1924,177,Lesson 1924,Lesson content,2024-02-08T23:45:16
1925,193,Lesson 1925,Lesson content,2024-11-16T03:58:22
1926,29,Lesson 1926,Lesson content,2024-03-03T06:30:29
1927,187,Lesson 1927,Lesson content,2024-09-28T06:19:33
1928,45,Lesson 1928,Lesson content,2024-04-11T08:25:02
1929,195,Lesson 1929,Lesson content,2024-07-15T15:22:47
1930,51,Lesson 1930,Lesson content,2024-01-26T18:35:14
1931,101,Lesson 1931,Lesson content,2024-05-16T15:32:19
1932,128,Lesson 1932,Lesson content,2024-06-12T10:47:51
1933,11,Lesson 1933,Lesson content,2024-08-21T20:07:38
1934,82,Lesson 1934,Lesson content,2024-10-10T04:55:51
1935,128,Lesson 1935,Lesson content,2024-11-11T21:41:56
1936,6,Lesson 1936,Lesson content,2024-07-31T17:11:32
1937,67,Lesson 1937,Lesson content,2024-10-13T12:39:34
1938,62,Lesson 1938,Lesson content,2024-05-06T21:42:06
1939,133,Lesson 1939,Lesson content,2024-06-25T00:42:20
1940,137,Lesson 1940,Lesson content,2024-09-26T23:49:40
1941,28,Lesson 1941,Lesson content,2024-01-11T14:55:43
1942,38,Lesson 1942,Lesson content,2024-10-22T22:07:33
1943,43,Lesson 1943,Lesson content,2024-01-21T05:35:46
1944,117,Lesson 1944,Lesson content,2024-09-06T02:01:39
1945,149,Lesson 1945,Lesson content,2024-09-06T04:04:32
1946,190,Lesson 1946,Lesson content,2024-03-12T08:34:38
1947,46,Lesson 1947,Lesson content,2024-09-01T17:28:58
1948,198,Lesson 1948,Lesson content,2024-06-21T04:50:01
1949,166,Lesson 1949,Lesson content,2024-11-03T04:50:03
1950,49,Lesson 1950,Lesson content,2024-09-05T23:28:26
1951,39,Lesson 1951,Lesson content,2024-02-22T20:28:17
1952,71,Lesson 1952,Lesson content,2024-01-02T04:40:06
1953,127,Lesson 1953,Lesson content,2024-06-04T14:26:20
1954,158,Lesson 1954,Lesson content,2024-03-18T16:50:13
1955,149,Lesson 1955,Lesson content,2024-09-01T00:08:44
1956,1,Lesson 1956,Lesson content,2024-04-28T15:54:34
1957,160,Lesson 1957,Lesson content,2024-05-01T20:05:56
1958,136,Lesson 1958,Lesson content,2024-08-11T14:55:55
1959,69,Lesson 1959,Lesson content,2024-02-01T22:27:29
1960,30,Lesson 1960,Lesson content,2024-02-13T00:59:37
1961,115,Lesson 1961,Lesson content,2024-03-02T07:00:42
1962,8,Lesson 1962,Lesson content,2024-04-06T22:28:25
1963,113,Lesson 1963,Lesson content,2024-07-19T12:52:44
1964,19,Lesson 1964,Lesson content,2024-10-04T02:53:52
1965,59,Lesson 1965,Lesson content,2024-10-25T02:37:08
1966,183,Lesson 1966,Lesson content,2024-11-18T13:57:08
1967,158,Lesson 1967,Lesson content,2024-09-09T02:48:05
1968,79,Lesson 1968,Lesson content,2024-10-23T09:11:31
1969,36,Lesson 1969,Lesson content,2024-02-20T12:33:15
1970,55,Lesson 1970,Lesson content,2024-11-24T22:14:36
1971,44,Lesson 1971,Lesson content,2024-08-18T16:37:53
1972,155,Lesson 1972,Lesson content,2024-09-23T07:41:05
1973,77,Lesson 1973,Lesson content,2024-06-08T08:25:27
1974,78,Lesson 1974,Lesson content,2024-11-03T19:57:41
1975,101,Lesson 1975,Lesson content,2024-12-30T20:00:44
1976,182,Lesson 1976,Lesson content,2024-05-04T01:00:56
1977,176,Lesson 1977,Lesson content,2024-06-24T08:11:27
1978,30,Lesson 1978,Lesson content,2024-07-04T18:41:21
1979,39,Lesson 1979,Lesson content,2024-12-05T05:39:52
1980,13,Lesson 1980,Lesson content,2024-10-12T12:18:02
1981,122,Lesson 1981,Lesson content,2024-02-21T20:24:05
1982,144,Lesson 1982,Lesson content,2024-04-11T05:42:45
1983,172,Lesson 1983,Lesson content,2024-03-08T08:56:30
1984,199,Lesson 1984,Lesson content,2024-09-23T23:39:20
1985,112,Lesson 1985,Lesson content,2024-08-18T07:21:03
1986,155,Lesson 1986,Lesson content,2024-11-17T02:02:31
1987,45,Lesson 1987,Lesson content,2024-05-07T05:16:15
1988,119,Lesson 1988,Lesson content,2024-11-06T12:08:50
1989,35,Lesson 1989,Lesson content,2024-04-19T10:32:29
1990,156,Lesson 1990,Lesson content,2024-03-18T03:40:48
1991,7,Lesson 1991,Lesson content,2024-02-02T18:39:18
1992,190,Lesson 1992,Lesson content,2024-06-09T23:23:12
1993,110,Lesson 1993,Lesson content,2024-05-22T18:16:34
1994,114,Lesson 1994,Lesson content,2024-03-11T15:19:50
1995,51,Lesson 1995,Lesson content,2024-06-01T19:37:53
1996,46,Lesson 1996,Lesson content,2024-12-06T08:32:49
1997,20,Lesson 1997,Lesson content,2024-05-26T12:52:39
1998,96,Lesson 1998,Lesson content,2024-11-20T03:46:21
1999,38,Lesson 1999,Lesson content,2024-12-09T10:39:34
2000,189,Lesson 2000,Lesson content,2024-08-09T12:25:31
