activity_id,user_id,lesson_id,activity_type,activity_time
618,5586,876,view,2024-11-29T14:39:35
619,890,690,view,2024-09-10T22:52:41
620,7331,405,view,2024-12-23T16:10:06
621,9500,182,view,2024-04-16T14:06:01
622,6842,431,view,2024-02-13T04:45:13
623,7218,1619,complete,2024-11-21T18:28:58
624,2865,1870,view,2024-03-27T09:41:06
625,6586,258,complete,2024-01-02T23:28:34
626,8409,1214,view,2024-11-13T20:09:02
627,9425,122,view,2024-05-26T19:53:46
628,8538,715,view,2024-07-16T18:29:53
629,1429,1888,view,2024-09-08T18:25:33
630,2656,893,view,2024-06-12T11:48:41
631,8041,1849,complete,2024-11-30T10:27:41
632,5183,176,view,2024-03-10T22:01:32
633,339,1161,complete,2024-04-11T05:41:09
634,322,542,view,2024-01-16T17:43:21
635,4259,1122,view,2024-11-01T19:35:47
636,336,1698,view,2024-09-29T00:30:54
637,5363,1698,view,2024-07-17T19:43:55
638,5272,1895,view,2024-06-21T20:26:36
639,5215,578,view,2024-10-29T03:45:32
640,2026,971,complete,2024-11-09T19:21:16
641,8599,1743,view,2024-02-09T20:22:13
642,97,38,view,2024-12-06T13:45:18
643,2853,1461,complete,2024-01-02T23:59:01
644,2404,759,view,2024-01-02T07:58:24
645,3135,697,view,2024-09-04T20:11:20
646,3832,345,view,2024-11-11T15:12:00
647,6463,1787,view,2024-06-08T22:43:14
648,6931,740,view,2024-06-07T21:48:57
649,917,1560,view,2024-07-29T07:06:09
650,2131,15,complete,2024-08-20T19:47:31
651,5530,1344,view,2024-01-23T21:52:06
652,8371,975,view,2024-09-18T02:26:15
653,5692,1886,view,2024-04-15T14:41:44
654,4302,49,view,2024-11-08T07:45:07
655,6354,752,view,2024-10-22T00:52:57
656,634,707,complete,2024-02-08T22:46:34
657,4449,642,view,2024-07-07T16:33:25
658,5510,1497,complete,2024-02-22T15:39:22
659,1724,1799,view,2024-07-27T06:39:56
660,5565,676,view,2024-02-24T15:35:32
661,9861,115,view,2024-01-03T23:50:26
662,1126,1755,complete,2024-07-02T04:40:41
663,143,1671,complete,2024-06-07T07:30:57
664,7717,585,complete,2024-03-06T10:32:19
665,3050,1146,complete,2024-03-15T15:11:28
666,9629,325,view,2024-07-13T18:20:21
667,9475,368,view,2024-10-06T15:57:31
668,2714,1886,view,2024-02-13T05:35:02
669,1640,119,view,2024-02-17T06:27:45
670,4909,849,view,2024-05-16T09:10:55
671,2694,1641,view,2024-12-03T22:40:50
672,99,330,view,2024-11-03T20:54:21
673,216,1283,view,2024-09-13T03:55:34
674,1779,1207,complete,2024-03-03T15:46:37
675,6582,1078,complete,2024-02-24T08:57:35
676,6457,1483,view,2024-03-30T01:52:08
677,4331,729,view,2024-02-25T11:13:39
678,5961,584,view,2024-08-02T11:00:33
679,7251,1948,view,2024-02-27T12:14:08
680,4339,879,view,2024-03-11T06:52:04
681,1760,184,view,2024-03-08T23:01:04
682,1248,1293,complete,2024-08-03T22:54:52
683,1121,1664,view,2024-03-01T04:55:15
684,321,1110,view,2024-04-20T06:13:08
685,1841,5,view,2024-01-06T02:45:44
686,4996,118,view,2024-07-27T04:20:54
687,2588,1377,view,2024-04-17T20:31:09
688,3563,490,view,2024-07-01T22:26:02
689,1074,546,view,2024-05-06T21:27:27
690,6412,1782,view,2024-12-02T10:45:50
691,4179,1989,view,2024-03-01T09:46:52
692,6388,992,complete,2024-07-23T06:45:27
693,8417,589,complete,2024-03-15T19:12:23
694,7906,1249,view,2024-05-19T00:01:03
695,3038,1158,complete,2024-08-23T08:17:21
696,4486,1021,view,2024-08-17T13:02:03
697,2636,1644,complete,2024-08-19T06:25:12
698,156,130,view,2024-04-25T09:44:03
699,3275,1844,view,2024-01-13T09:47:36
700,98,143,complete,2024-01-01T12:00:45
701,4400,1257,complete,2024-04-15T23:47:40
702,6306,1190,complete,2024-02-05T20:00:48
703,7870,1379,view,2024-01-16T03:38:03
704,9658,937,view,2024-10-09T01:30:44
705,2793,1601,complete,2024-10-18T18:42:37
706,4637,1779,view,2024-08-03T05:56:09
707,6580,421,complete,2024-04-14T01:43:22
708,6498,1731,complete,2024-06-24T16:24:16
709,5587,1318,view,2024-08-23T02:10:24
710,9736,741,view,2024-11-07T16:09:24
711,7005,522,view,2024-02-14T23:32:22
712,3984,1004,view,2024-03-29T14:43:36
713,8862,1890,view,2024-05-24T20:51:05
714,8535,1592,view,2024-12-11T14:31:58
715,8276,98,view,2024-10-30T14:29:15
716,4945,1338,view,2024-02-09T12:39:24
717,2458,1290,view,2024-09-30T14:42:19
718,6073,1074,view,2024-02-14T20:10:35
719,4079,640,view,2024-12-29T12:16:07
720,7207,1366,view,2024-04-05T15:26:47
721,4093,627,view,2024-05-14T18:32:50
722,2081,1250,view,2024-09-16T01:01:10
723,1744,1506,view,2024-01-12T12:50:08
724,4885,1449,complete,2024-11-16T19:16:32
725,3250,1934,view,2024-11-27T06:28:47
726,4480,985,view,2024-10-27T17:01:48
727,8147,983,view,2024-05-02T02:35:36
728,7868,1897,complete,2024-03-16T10:26:50
729,8407,1858,complete,2024-05-03T18:21:14
730,4954,418,view,2024-10-29T19:58:15
731,8876,355,view,2024-06-21T01:01:28
732,6351,1338,view,2024-12-26T06:17:00
733,9504,24,view,2024-02-26T13:15:59
734,571,592,complete,2024-03-04T23:24:48
735,8039,981,view,2024-10-24T12:58:28
736,3308,81,view,2024-09-06T18:23:31
737,5713,96,view,2024-07-25T01:40:04
738,2477,1422,view,2024-08-17T22:17:37
739,6071,1884,view,2024-02-20T23:21:26
740,552,225,view,2024-12-24T15:58:37
741,7330,711,view,2024-11-16T15:32:29
742,8305,1983,view,2024-01-03T23:21:25
743,9740,910,view,2024-11-03T09:44:25
744,2046,518,view,2024-12-26T23:23:24
745,6616,1547,view,2024-06-18T14:09:31
746,3337,411,view,2024-04-22T08:10:33
747,6036,1846,view,2024-02-15T16:40:20
748,5209,90,view,2024-09-05T09:05:58
749,5487,1461,view,2024-09-28T22:25:10
750,216,738,complete,2024-12-29T12:13:44
751,8462,1305,view,2024-09-15T05:21:43
752,9017,1956,view,2024-05-19T13:42:12
753,6902,914,view,2024-07-09T01:18:22
754,8491,1011,view,2024-08-04T03:11:04
755,1238,1116,view,2024-01-16T21:32:26
756,7003,1336,complete,2024-08-20T13:10:24
757,6208,10,view,2024-10-21T19:59:07
758,770,868,complete,2024-06-29T08:09:38
759,6774,1971,view,2024-07-22T13:48:46
760,6976,755,view,2024-04-03T07:25:25
761,9705,746,view,2024-01-12T08:15:46
762,8520,1274,view,2024-02-19T13:33:29
763,6680,550,view,2024-12-25T20:51:25
764,1410,1898,complete,2024-07-28T21:21:12
765,3387,1647,view,2024-01-07T16:15:22
766,4710,634,view,2024-11-26T16:26:13
767,6108,1225,view,2024-01-29T06:25:57
768,418,359,view,2024-01-10T05:10:34
769,6456,1557,view,2024-12-13T13:35:05
770,9676,858,view,2024-04-26T13:09:10
771,370,867,view,2024-02-09T17:45:13
772,2053,378,view,2024-08-29T14:00:59
773,109,417,view,2024-04-21T17:32:37
774,1916,153,view,2024-12-19T10:07:37
775,183,451,view,2024-12-02T14:26:01
776,3364,1811,view,2024-10-03T15:04:15
777,2888,1740,view,2024-05-07T22:29:41
778,8030,1848,view,2024-04-04T05:03:15
779,5815,862,view,2024-04-27T00:09:16
780,9301,482,view,2024-01-30T23:34:05
781,9390,1456,view,2024-08-26T04:02:19
782,8756,169,view,2024-05-09T07:00:18
783,7906,692,complete,2024-12-04T11:46:47
784,644,392,complete,2024-10-21T18:53:55
785,4280,490,view,2024-02-19T00:42:48
786,1291,1327,view,2024-11-01T12:02:50
787,2518,718,complete,2024-10-22T23:24:10
788,3177,1483,view,2024-07-17T06:33:52
789,7869,1133,view,2024-10-22T12:34:20
790,9879,1448,view,2024-12-18T00:10:06
791,7550,557,complete,2024-02-07T03:07:16
792,3185,108,view,2024-12-27T02:41:22
793,8478,317,view,2024-09-11T16:22:23
794,123,439,view,2024-04-11T23:57:15
795,8153,584,view,2024-04-21T19:31:37
796,6141,1068,view,2024-07-01T08:20:45
797,88,1529,view,2024-08-03T19:13:17
798,542,1939,view,2024-06-08T05:23:15
799,8172,85,view,2024-11-06T15:18:17
800,4048,851,view,2024-06-25T08:49:09
801,9084,353,complete,2024-04-21T18:50:08
802,6027,1279,view,2024-10-11T13:51:16
803,9801,1814,complete,2024-12-09T05:28:55
804,4516,1087,view,2024-09-01T04:54:57
805,3696,1912,complete,2024-02-20T01:22:05
806,692,378,view,2024-08-01T19:59:20
807,4613,899,complete,2024-01-15T03:23:25
808,8906,998,view,2024-03-09T01:47:08
809,1280,329,view,2024-02-03T00:16:48
810,916,1001,complete,2024-09-06T03:46:01
811,4196,351,view,2024-07-17T00:58:46
812,7156,1906,view,2024-09-18T19:23:26
813,1305,688,view,2024-08-03T17:18:50
814,1257,1691,view,2024-12-25T18:05:58
815,2818,1940,view,2024-08-24T23:52:42
816,9100,1714,view,2024-03-27T17:03:07
817,28,1163,complete,2024-01-09T18:23:38
818,6188,229,complete,2024-05-29T17:21:42
819,6455,1297,complete,2024-03-27T05:18:40
820,3976,946,complete,2024-10-20T14:30:43
821,6012,1692,view,2024-05-13T17:36:05
822,1397,1518,view,2024-07-12T07:06:14
823,1068,1586,view,2024-12-20T11:13:48
824,8203,1411,view,2024-08-05T04:32:41
825,3784,195,complete,2024-09-06T12:18:17
826,9115,982,view,2024-10-02T21:06:51
827,4601,272,view,2024-01-10T16:26:03
828,5589,394,complete,2024-09-18T15:13:57
829,9337,1846,view,2024-03-29T07:00:15
830,8091,578,view,2024-06-29T10:56:13
831,7182,433,view,2024-08-04T19:50:13
832,6621,174,view,2024-08-15T06:17:57
833,5528,621,complete,2024-10-27T05:53:50
834,6720,972,view,2024-02-14T19:41:13
835,6808,1124,view,2024-09-16T06:48:12
836,5878,184,view,2024-02-26T15:58:12
837,1922,1806,view,2024-02-07T19:20:19
838,4020,233,complete,2024-03-27T04:25:53
839,8460,1014,view,2024-11-15T23:22:24
840,4289,528,view,2024-09-13T13:44:06
841,4053,1099,view,2024-08-29T00:05:09
842,5085,1279,view,2024-10-08T17:04:53
843,94,1406,view,2024-12-17T10:17:17
844,8490,551,view,2024-10-06T02:59:55
845,8705,1724,view,2024-06-21T16:16:40
846,7574,553,view,2024-04-07T07:35:03
847,909,1687,view,2024-12-27T15:04:07
848,2254,1821,view,2024-12-22T09:41:55
849,2026,11,view,2024-12-17T00:34:52
850,4320,1162,view,2024-04-03T00:46:30
851,6182,192,view,2024-11-15T05:46:30
852,820,1516,complete,2024-10-06T19:30:53
853,3565,1296,view,2024-06-05T07:32:53
854,8303,1807,view,2024-08-19T13:33:29
855,3544,440,view,2024-08-11T13:59:46
856,6636,831,view,2024-01-06T08:04:24
857,667,537,view,2024-05-03T20:42:12
858,2146,1954,view,2024-11-12T06:01:25
859,5821,580,view,2024-05-08T21:50:46
860,5117,1740,view,2024-08-02T14:08:07
861,6742,592,view,2024-05-05T12:05:47
862,3646,342,view,2024-05-13T18:47:31
863,259,1082,view,2024-12-21T08:06:23
864,3534,1798,complete,2024-07-10T10:58:10
865,6503,1057,view,2024-10-31T13:43:10
866,6612,1683,complete,2024-05-24T12:03:03
867,9705,1008,view,2024-08-18T01:09:45
868,5690,783,view,2024-08-10T04:57:53
869,9374,1007,complete,2024-04-28T20:41:44
870,2283,348,complete,2024-09-28T00:38:43
871,1875,1360,view,2024-10-25T07:43:53
872,9087,1191,complete,2024-01-09T02:23:26
873,957,1397,view,2024-07-30T13:15:47
874,5532,300,view,2024-10-21T23:37:00
875,4490,1140,view,2024-04-18T01:32:47
876,5264,1340,complete,2024-03-13T10:58:53
877,5023,558,complete,2024-08-11T15:53:38
878,2058,583,view,2024-12-13T12:04:22
879,2378,365,view,2024-10-13T01:20:14
880,9372,1369,view,2024-01-01T06:10:36
881,530,1444,view,2024-11-19T22:31:14
882,3563,716,view,2024-06-11T18:18:44
883,9152,930,view,2024-08-22T01:58:13
884,264,740,view,2024-06-15T23:11:43
885,478,1660,view,2024-08-07T23:35:29
886,8548,579,view,2024-09-04T15:10:05
887,8255,499,view,2024-01-19T23:12:42
888,4173,442,view,2024-09-24T18:19:49
889,1944,1513,view,2024-04-25T17:54:32
890,7623,880,view,2024-05-19T12:47:21
891,2061,268,complete,2024-12-13T03:24:29
892,1715,169,view,2024-02-29T12:10:17
893,3915,254,view,2024-07-20T21:05:28
894,8861,1903,view,2024-08-24T00:31:06
895,3600,1300,view,2024-11-07T01:53:08
896,8660,1689,view,2024-07-29T23:11:41
897,4437,861,view,2024-06-15T15:58:31
898,3127,94,view,2024-01-06T17:41:28
899,7502,1244,complete,2024-05-26T12:20:18
900,6455,1171,complete,2024-01-26T21:28:48
901,4777,49,view,2024-10-09T16:24:19
902,1744,1922,view,2024-01-19T19:46:54
903,6758,21,view,2024-05-30T21:09:01
904,5533,1403,complete,2024-05-08T18:21:29
905,280,1983,view,2024-06-12T06:12:45
906,6195,909,view,2024-06-27T12:41:36
907,7445,1072,view,2024-04-03T10:29:12
908,3031,1149,view,2024-03-31T16:38:26
909,8539,937,view,2024-06-24T16:10:50
910,1397,462,view,2024-10-20T15:47:30
911,6027,1183,complete,2024-04-16T03:58:42
912,2774,1745,view,2024-05-24T04:20:38
913,6009,844,view,2024-06-21T10:51:58
914,2771,1389,view,2024-12-13T01:42:01
915,6024,1908,view,2024-01-17T18:56:41
916,9211,592,complete,2024-02-02T05:33:48
917,3735,151,complete,2024-06-03T23:37:54
918,808,848,view,2024-05-03T15:12:46
919,1801,981,complete,2024-02-25T21:15:37
920,9368,1069,complete,2024-06-21T11:51:55
921,8268,1702,view,2024-06-09T22:15:00
922,736,1132,view,2024-02-06T04:59:54
923,2690,1227,complete,2024-12-25T19:04:44
924,5371,1292,view,2024-03-27T11:26:29
925,2308,1882,view,2024-06-11T10:24:58
926,6461,218,complete,2024-09-14T19:49:48
927,1150,912,view,2024-08-05T12:52:18
928,4800,1295,view,2024-01-27T20:10:17
929,548,1606,view,2024-04-26T01:23:57
930,9575,138,complete,2024-08-16T06:11:19
931,4262,368,view,2024-12-15T02:31:33
932,6482,302,view,2024-08-02T07:29:39
933,9008,1875,view,2024-01-23T18:03:47
934,3818,134,view,2024-02-24T09:01:10
935,414,610,complete,2024-05-18T22:08:21
936,3812,11,view,2024-03-26T10:06:04
937,703,1411,view,2024-09-03T14:47:57
938,5145,396,view,2024-01-08T23:02:01
939,8964,801,view,2024-07-17T20:26:57
940,1526,671,view,2024-04-18T21:04:41
941,3425,1448,complete,2024-03-16T12:25:02
942,8641,439,view,2024-07-04T23:46:14
943,2625,1178,complete,2024-10-07T17:47:07
944,1563,1130,view,2024-06-03T17:59:36
945,7887,1097,view,2024-08-27T05:12:42
946,5208,1769,view,2024-08-26T08:50:59
947,3004,1395,view,2024-03-03T10:06:10
948,3308,478,view,2024-09-05T14:36:33
949,4146,1543,view,2024-08-26T00:21:31
950,8375,1802,view,2024-11-25T16:07:50
951,394,680,view,2024-06-03T11:28:55
952,2925,274,view,2024-04-24T20:41:31
953,1769,1962,view,2024-04-14T14:33:15
954,4282,1361,view,2024-04-27T00:15:48
955,8281,284,view,2024-06-27T13:56:40
956,86,903,view,2024-10-27T13:00:35
957,3688,282,view,2024-11-21T04:47:44
958,120,14,complete,2024-07-12T18:03:30
959,8280,579,view,2024-11-29T20:48:36
960,9371,1648,view,2024-12-19T04:12:11
961,912,33,view,2024-03-11T00:59:03
962,3366,1160,view,2024-05-05T11:35:26
963,8117,1377,complete,2024-11-07T17:46:29
964,2583,1703,view,2024-12-06T09:00:26
965,4792,427,view,2024-11-11T04:35:11
966,1743,1437,view,2024-01-04T13:17:12
967,735,1288,view,2024-07-25T09:58:26
968,7115,1445,complete,2024-04-19T12:16:59
969,53,1304,view,2024-09-19T06:21:54
970,1738,1652,view,2024-03-12T12:44:06
971,9928,1524,view,2024-04-03T08:34:52
972,7684,1678,view,2024-10-15T22:05:06
973,3997,253,view,2024-02-24T16:42:39
974,1965,1357,view,2024-12-15T21:30:04
975,4969,881,view,2024-04-07T07:07:47
976,4734,1990,view,2024-03-08T14:48:45
977,8905,813,view,2024-03-23T13:29:59
978,6128,1863,view,2024-04-27T02:00:41
979,5843,620,view,2024-07-17T22:49:51
980,8811,1390,view,2024-01-02T20:26:08
981,7281,1365,view,2024-10-24T19:01:22
982,8859,707,view,2024-01-13T09:25:13
983,4270,1062,complete,2024-04-16T08:59:42
984,6329,1528,complete,2024-02-01T01:48:28
985,4492,854,view,2024-06-25T11:01:40
986,1222,461,view,2024-10-02T12:26:30
987,8101,1716,view,2024-02-18T22:34:57
988,4806,1850,view,2024-04-29T13:02:11
989,2613,292,view,2024-02-12T22:58:07
990,9749,1567,view,2024-10-06T16:14:59
991,4558,541,view,2024-05-08T13:05:16
992,7694,1678,view,2024-05-12T19:44:44
993,8307,121,view,2024-04-05T18:29:00
994,3802,1065,view,2024-12-05T01:56:00
995,6527,1934,view,2024-06-03T16:36:50
996,1231,691,view,2024-08-21T03:41:30
997,1886,825,view,2024-02-11T22:44:53
998,3504,5,complete,2024-05-07T05:42:56
999,7673,258,view,2024-07-26T14:37:13
1000,5560,82,view,2024-05-11T06:43:45
1001,6757,1553,complete,2024-05-02T11:02:40
1002,5289,757,view,2024-06-27T01:51:51
1003,2480,1912,view,2024-04-19T10:27:37
1004,5788,1214,view,2024-11-24T11:50:32
1005,9964,1721,complete,2024-08-15T04:12:49
1006,701,1832,complete,2024-12-26T11:08:21
1007,6992,1414,complete,2024-01-12T04:22:55
1008,9154,476,view,2024-05-29T04:44:57
1009,4433,915,view,2024-03-08T14:53:22
1010,3889,1884,view,2024-11-19T22:20:29
1011,6423,304,view,2024-07-12T18:54:03
1012,1979,1946,view,2024-08-06T16:28:06
1013,7399,324,view,2024-11-10T04:21:32
1014,4205,367,view,2024-05-27T02:53:31
1015,1897,1327,complete,2024-01-06T19:18:34
1016,1150,1760,view,2024-03-03T23:21:42
1017,3829,336,view,2024-04-17T18:57:26
1018,6471,518,view,2024-03-04T21:38:40
1019,5387,1266,view,2024-05-23T06:36:28
1020,7656,1683,complete,2024-06-24T14:36:29
1021,6792,528,view,2024-01-24T20:36:26
1022,3348,1264,view,2024-04-02T21:08:59
1023,8363,855,view,2024-10-23T06:38:23
1024,3147,755,view,2024-03-23T16:19:28
1025,4217,1576,view,2024-03-27T01:40:41
1026,5830,1511,view,2024-09-12T05:09:56
1027,8191,394,view,2024-02-26T01:53:43
1028,8455,405,view,2024-08-29T00:14:56
1029,6282,977,view,2024-11-04T16:20:09
1030,5288,635,view,2024-05-11T05:48:07
1031,6660,1107,view,2024-09-19T09:34:30
1032,2249,745,view,2024-08-20T22:23:23
1033,2150,155,view,2024-04-23T01:24:14
1034,3057,531,view,2024-05-19T08:35:49
1035,2197,142,view,2024-03-11T09:40:52
1036,8689,1149,complete,2024-12-27T12:46:47
1037,750,439,view,2024-03-27T07:26:15
1038,4103,324,complete,2024-11-25T10:56:52
1039,6102,1756,view,2024-02-02T01:34:45
1040,1047,1993,complete,2024-05-05T02:44:05
1041,1980,418,view,2024-09-05T13:34:02
1042,6234,1944,view,2024-07-27T20:50:56
1043,3602,1712,view,2024-12-23T22:08:42
1044,6005,1496,view,2024-11-10T17:45:23
1045,4800,839,view,2024-02-24T02:21:55
1046,4238,119,view,2024-07-23T00:43:01
1047,1049,1881,view,2024-05-30T05:56:06
1048,762,1779,view,2024-03-28T21:49:35
1049,2736,615,view,2024-01-18T21:35:28
1050,3623,804,view,2024-04-18T13:26:49
1051,1402,1524,view,2024-01-08T20:47:51
1052,7380,1362,view,2024-12-20T01:10:44
1053,9349,1468,view,2024-11-17T14:49:04
1054,7793,521,view,2024-02-24T07:13:49
1055,3149,1426,view,2024-08-22T23:56:55
1056,4622,1773,view,2024-06-17T23:16:14
1057,3007,409,view,2024-06-01T08:35:38
1058,8758,443,view,2024-03-12T09:20:09
1059,1789,1981,view,2024-12-17T09:32:36
1060,6829,1524,view,2024-12-08T10:28:16
1061,7666,1900,view,2024-09-25T00:44:38
1062,946,1487,view,2024-08-27T17:03:44
1063,2043,583,view,2024-08-21T01:17:01
1064,7849,1383,view,2024-02-05T04:52:50
1065,8700,392,view,2024-06-20T21:32:05
1066,4226,1287,view,2024-03-02T08:01:46
1067,5192,1424,view,2024-02-08T12:41:33
1068,4749,599,view,2024-07-07T12:00:13
1069,7679,1586,complete,2024-04-24T18:10:25
1070,5246,1768,view,2024-03-01T23:06:23
1071,5883,464,view,2024-08-21T02:37:51
1072,9721,1445,view,2024-02-23T22:01:54
1073,4610,547,view,2024-11-18T00:53:36
1074,6623,724,view,2024-02-20T21:12:47
1075,1034,1648,view,2024-01-11T06:27:53
1076,4567,409,view,2024-04-27T07:10:29
1077,7542,684,view,2024-02-03T19:01:07
1078,8928,946,view,2024-06-07T04:02:23
1079,7233,2000,complete,2024-06-29T04:53:36
1080,2157,766,complete,2024-07-29T07:50:11
1081,7427,1368,complete,2024-12-26T05:57:46
1082,6767,103,complete,2024-10-25T16:31:07
1083,6558,227,view,2024-03-09T16:12:26
1084,4124,1128,view,2024-12-17T12:49:10
1085,2611,883,view,2024-02-16T07:14:35
1086,3709,1988,complete,2024-05-19T11:49:28
1087,2920,269,view,2024-09-22T19:58:29
1088,158,237,view,2024-04-03T11:50:24
1089,3438,208,view,2024-08-17T06:22:13
1090,6597,1869,complete,2024-03-09T09:18:18
1091,4718,131,view,2024-12-15T11:10:59
1092,4919,1865,complete,2024-06-06T17:18:52
1093,639,363,complete,2024-05-28T12:41:23
1094,2640,792,view,2024-08-22T14:50:24
1095,52,1083,complete,2024-03-22T12:33:34
1096,4913,1591,view,2024-07-03T09:49:14
1097,1472,22,view,2024-11-29T09:13:15
1098,7984,28,complete,2024-11-19T23:25:37
1099,330,740,complete,2024-01-02T22:10:37
1100,8977,336,view,2024-06-02T20:59:32
1101,8488,1197,complete,2024-03-26T22:34:46
1102,346,1179,complete,2024-02-19T00:17:13
1103,2202,1323,complete,2024-11-14T05:25:26
1104,7314,1706,complete,2024-05-17T20:23:07
1105,1506,116,view,2024-10-18T20:42:49
1106,3875,1295,view,2024-01-13T19:44:25
1107,3448,1562,view,2024-03-24T16:07:43
1108,8760,811,view,2024-02-17T00:49:37
1109,3957,1720,view,2024-11-21T20:03:39
1110,8222,294,view,2024-03-30T13:36:35
1111,6642,833,view,2024-08-15T17:21:33
1112,3659,1166,view,2024-03-01T22:20:03
1113,2542,1510,view,2024-07-13T05:22:43
1114,6884,1366,view,2024-01-18T12:54:00
1115,3210,462,view,2024-04-27T07:29:59
1116,694,918,view,2024-07-25T11:13:58
1117,3874,1911,view,2024-10-30T00:19:02
1118,5311,614,view,2024-12-30T03:15:41
1119,4767,1810,view,2024-11-14T23:17:27
1120,1504,332,view,2024-05-19T03:31:18
1121,178,1078,complete,2024-01-03T22:44:35
1122,9937,955,view,2024-03-12T19:49:36
1123,994,1754,view,2024-02-28T17:30:27
1124,4899,1063,view,2024-01-18T12:12:23
1125,3047,382,view,2024-06-11T07:55:11
1126,5858,1276,view,2024-02-06T23:30:41
1127,5346,1035,view,2024-09-17T18:07:45
1128,6051,1067,view,2024-08-15T04:57:20
1129,8727,290,view,2024-01-19T22:22:23
1130,8189,135,view,2024-02-11T06:15:20
1131,3030,482,view,2024-08-11T20:56:34
1132,735,1560,view,2024-04-02T22:59:32
1133,5469,496,view,2024-09-06T17:04:22
1134,7443,1505,view,2024-04-04T13:45:29
1135,950,354,complete,2024-03-23T04:41:15
1136,8740,1764,view,2024-05-25T02:52:25
1137,312,907,view,2024-08-28T09:27:11
1138,9161,1956,view,2024-03-28T15:36:37
1139,5952,1090,complete,2024-07-09T01:37:21
1140,2275,1325,complete,2024-08-22T15:30:30
1141,1083,514,view,2024-07-08T05:09:34
1142,5217,532,view,2024-02-02T21:57:06
1143,721,494,view,2024-08-22T10:55:05
1144,4345,870,complete,2024-01-24T23:57:48
1145,8013,1079,view,2024-01-01T19:12:58
1146,2309,165,view,2024-01-23T13:51:21
1147,1427,63,view,2024-09-07T22:20:46
1148,4154,1736,view,2024-01-09T10:03:42
1149,73,290,view,2024-03-12T09:12:23
