enrollment_id,user_id,course_id,enroll_date
702,3240,98,2024-02-28T17:05:04
703,2318,150,2024-11-27T10:20:25
704,4043,18,2024-09-25T00:31:47
705,7486,46,2024-12-05T07:26:02
706,376,82,2024-07-19T03:45:32
707,9917,191,2024-08-22T16:23:10
708,257,123,2024-09-17T00:03:38
709,450,98,2024-02-10T10:40:26
710,9086,164,2024-10-01T08:10:15
711,3213,46,2024-01-20T13:58:02
712,9377,103,2024-12-25T20:50:13
713,6176,37,2024-06-19T00:50:26
714,5944,18,2024-11-06T07:05:51
715,8027,171,2024-06-26T12:48:46
716,7447,104,2024-11-22T20:15:08
717,1309,157,2024-10-20T12:14:03
718,9109,146,2024-02-13T01:57:01
719,8340,143,2024-02-11T02:59:01
720,4017,187,2024-10-30T13:31:42
721,3941,122,2024-08-25T02:56:54
722,6714,94,2024-08-24T18:24:15
723,4072,100,2024-10-30T18:13:28
724,8108,28,2024-11-29T08:45:01
725,5913,181,2024-02-09T13:28:44
726,443,15,2024-11-15T20:36:13
727,2945,128,2024-08-06T10:37:37
728,3937,43,2024-01-17T07:11:00
729,399,33,2024-07-16T00:25:55
730,9344,130,2024-02-10T22:30:09
731,2996,187,2024-03-05T20:59:03
732,6330,8,2024-09-01T15:20:13
733,2217,112,2024-02-15T20:23:34
734,1708,33,2024-12-04T05:05:30
735,5767,163,2024-03-20T18:20:18
736,5678,146,2024-12-19T19:00:10
737,2569,90,2024-05-20T10:42:52
738,7639,149,2024-03-01T23:38:57
739,161,192,2024-10-09T20:42:26
740,8068,156,2024-04-23T10:47:00
741,3905,116,2024-10-02T00:33:39
742,3574,173,2024-06-20T11:14:42
743,1826,20,2024-10-22T22:01:32
744,9816,123,2024-07-15T11:17:53
745,5583,132,2024-07-12T13:20:26
746,1177,36,2024-10-11T11:52:42
747,4919,98,2024-12-04T01:34:48
748,4881,77,2024-02-08T13:29:21
749,3221,180,2024-02-29T22:08:25
750,7821,126,2024-09-08T07:20:37
751,131,39,2024-05-21T06:16:25
752,6660,71,2024-05-09T22:46:05
753,3563,106,2024-11-14T03:07:54
754,1500,140,2024-02-23T12:07:56
755,7431,55,2024-02-17T18:17:20
756,7706,118,2024-11-25T13:28:46
757,7627,94,2024-03-19T09:45:15
758,6680,176,2024-06-19T12:47:14
759,2789,98,2024-06-10T11:04:09
760,4877,9,2024-10-25T17:38:36
761,3709,140,2024-10-25T15:54:31
762,9900,69,2024-01-03T13:24:02
763,1770,83,2024-04-05T06:30:41
764,9511,185,2024-11-20T05:01:28
765,6732,28,2024-11-10T05:46:48
766,3045,17,2024-07-02T22:51:44
767,376,22,2024-05-12T13:20:01
768,6348,163,2024-04-21T08:46:51
769,3037,113,2024-07-15T03:09:10
770,8853,187,2024-03-07T12:16:32
771,6219,147,2024-02-03T02:26:13
772,9596,178,2024-04-13T07:26:43
773,741,154,2024-05-24T15:21:30
774,8496,108,2024-10-04T18:08:41
775,1086,60,2024-10-20T03:40:02
776,1211,44,2024-06-10T04:09:38
777,8421,184,2024-05-20T01:26:24
778,3120,43,2024-09-01T10:48:35
779,268,151,2024-09-15T06:12:18
780,2775,150,2024-04-05T07:46:18
781,4350,175,2024-02-28T21:07:08
782,4966,55,2024-10-19T12:23:28
783,8126,11,2024-10-19T15:11:45
784,3460,55,2024-07-24T16:41:54
785,990,154,2024-06-12T18:44:09
786,938,129,2024-11-01T17:22:57
787,6655,190,2024-03-29T14:48:37
788,6990,149,2024-02-23T14:12:01
789,8632,8,2024-11-07T09:01:32
790,7343,148,2024-06-15T12:55:07
791,6024,173,2024-06-09T13:15:18
792,2359,81,2024-12-22T12:34:01
793,3346,79,2024-06-07T23:02:21
794,6361,65,2024-12-14T18:34:29
795,4817,60,2024-06-27T03:53:18
796,3744,195,2024-11-27T00:51:18
797,7160,95,2024-07-19T10:54:57
798,519,56,2024-11-04T14:16:38
799,269,128,2024-09-21T22:33:07
800,5445,122,2024-05-20T11:58:53
801,5476,31,2024-01-12T13:24:38
802,4186,85,2024-06-20T21:07:56
803,5162,87,2024-02-26T12:56:38
804,9581,126,2024-10-26T02:20:08
805,9887,81,2024-01-04T20:43:43
806,9582,22,2024-10-05T16:45:23
807,3866,190,2024-11-09T02:45:55
808,8012,56,2024-07-19T22:02:21
809,2336,86,2024-01-28T00:32:37
810,3675,123,2024-02-02T22:11:24
811,4577,200,2024-05-11T09:13:06
812,501,111,2024-05-02T06:11:28
813,9854,8,2024-06-04T23:39:26
814,8084,62,2024-10-26T23:02:05
815,8295,78,2024-03-04T19:37:01
816,5544,152,2024-06-17T13:50:48
817,2747,22,2024-01-24T20:55:34
818,3277,15,2024-06-01T17:30:26
819,3086,156,2024-10-21T20:11:09
820,5736,150,2024-01-15T09:44:19
821,7797,31,2024-09-13T09:17:16
822,6614,190,2024-12-24T06:29:56
823,1328,87,2024-09-06T02:53:39
824,7773,69,2024-02-28T14:58:31
825,9872,109,2024-12-16T12:00:48
826,3747,167,2024-08-11T03:15:42
827,5685,81,2024-01-23T10:49:35
828,2563,40,2024-09-02T07:00:32
829,4164,69,2024-10-04T01:05:08
830,3318,183,2024-11-06T07:52:45
831,2437,71,2024-09-13T11:00:59
832,5770,64,2024-12-06T03:10:18
833,8500,8,2024-07-20T20:41:07
834,5919,71,2024-04-24T20:21:05
835,1090,86,2024-06-11T20:12:31
836,4556,44,2024-06-05T02:56:16
837,2395,38,2024-12-10T00:05:40
838,6469,117,2024-09-21T10:10:28
839,4005,149,2024-09-29T03:50:23
840,667,4,2024-08-03T00:01:23
841,5719,160,2024-12-05T06:02:32
842,5153,55,2024-04-28T04:29:46
843,2235,93,2024-10-07T05:20:35
844,6336,188,2024-10-15T10:26:32
845,1237,59,2024-05-01T19:51:05
846,1624,94,2024-12-19T02:38:44
847,1375,67,2024-05-13T15:46:44
848,7276,5,2024-01-04T01:39:14
849,6360,83,2024-11-17T04:13:54
850,177,72,2024-04-18T15:44:43
851,9546,127,2024-12-15T14:33:05
852,6705,37,2024-07-23T23:22:31
853,2929,27,2024-08-25T01:21:00
854,8818,13,2024-12-23T11:13:16
855,7618,134,2024-02-27T00:51:04
856,7615,65,2024-09-28T23:13:23
857,3716,158,2024-06-05T20:58:32
858,4275,180,2024-06-22T06:47:00
859,8587,41,2024-09-07T01:23:25
860,9361,15,2024-03-20T15:59:00
861,4972,133,2024-12-10T16:50:34
862,8390,15,2024-07-30T10:24:41
863,969,1,2024-08-30T11:27:14
864,3156,15,2024-11-02T03:52:33
865,4765,188,2024-08-28T01:55:29
866,2505,48,2024-09-10T05:25:34
867,7644,182,2024-06-20T17:04:44
868,9469,183,2024-09-27T20:54:02
869,6007,72,2024-05-14T01:58:08
870,7963,117,2024-12-10T17:43:46
871,7944,27,2024-11-11T06:48:50
872,1270,158,2024-10-30T12:41:45
873,1365,60,2024-09-08T22:51:12
874,6717,66,2024-06-06T02:15:59
875,924,174,2024-10-28T03:15:17
876,471,52,2024-03-17T14:55:46
877,6598,81,2024-12-08T03:16:45
878,2955,35,2024-04-27T02:28:35
879,1149,121,2024-02-02T17:33:18
880,3087,42,2024-01-15T08:35:13
881,9152,184,2024-07-27T17:14:35
882,630,45,2024-05-09T21:42:00
883,7408,52,2024-05-31T11:00:11
884,775,151,2024-10-08T14:24:34
885,8552,157,2024-10-06T04:27:08
886,8710,29,2024-10-14T09:47:11
887,1344,57,2024-12-07T17:02:06
888,7399,19,2024-02-18T22:27:27
889,7198,8,2024-07-21T03:07:45
890,5017,178,2024-07-29T00:31:48
891,7798,135,2024-04-20T06:23:58
892,2900,139,2024-03-24T00:09:00
893,935,195,2024-02-06T01:08:27
894,1987,66,2024-07-17T17:07:30
895,4997,83,2024-08-02T07:01:00
896,6543,156,2024-05-01T06:24:12
897,5466,184,2024-07-21T11:12:08
898,6312,28,2024-05-12T07:38:12
899,8569,89,2024-10-21T00:10:59
900,9967,75,2024-09-03T21:01:06
901,1506,40,2024-03-03T03:33:46
902,5364,130,2024-01-10T02:18:23
903,1011,76,2024-01-11T19:57:54
904,3478,189,2024-12-11T18:22:39
905,7742,76,2024-11-05T08:50:16
906,9423,114,2024-07-28T16:32:13
907,9370,153,2024-08-18T02:32:01
908,3858,95,2024-04-10T11:10:02
909,9865,54,2024-04-03T17:26:59
910,3840,145,2024-11-19T04:56:10
911,4269,176,2024-10-27T15:40:24
912,2554,140,2024-04-28T00:56:44
913,4390,189,2024-10-09T03:33:25
914,552,2,2024-06-13T04:16:37
915,5567,80,2024-07-15T05:30:01
916,9232,65,2024-02-12T21:23:35
917,5759,52,2024-10-11T06:36:20
918,9077,34,2024-01-24T06:44:05
919,3052,45,2024-11-22T20:07:34
920,5323,129,2024-05-24T20:24:54
921,2556,100,2024-04-10T21:06:20
922,1090,52,2024-08-31T11:57:57
923,459,67,2024-07-16T02:14:13
924,4722,98,2024-05-17T15:55:51
925,6305,76,2024-02-18T02:01:15
926,1921,56,2024-01-19T12:54:09
927,7695,186,2024-10-20T19:38:59
928,5669,109,2024-09-09T19:24:34
929,6299,50,2024-02-18T10:45:08
930,6630,101,2024-06-23T06:31:51
931,5147,119,2024-04-25T17:11:55
932,1004,153,2024-08-10T07:29:00
933,3084,140,2024-10-13T04:01:15
934,2590,115,2024-01-03T00:35:32
935,4311,73,2024-06-24T23:38:15
936,2242,193,2024-05-11T15:31:31
937,5767,56,2024-04-01T16:35:11
938,7712,50,2024-11-08T18:45:22
939,4981,156,2024-10-16T14:58:08
940,939,3,2024-08-13T20:50:50
941,4302,166,2024-08-07T15:44:53
942,3971,64,2024-10-04T12:59:38
943,4000,54,2024-12-13T07:50:33
944,4651,36,2024-12-30T02:30:02
945,6628,172,2024-08-31T19:00:05
946,3409,44,2024-09-15T11:06:03
947,8963,197,2024-07-26T02:36:37
948,249,119,2024-11-23T23:16:15
949,8565,93,2024-08-19T06:55:05
950,5951,181,2024-03-31T19:31:37
951,2927,141,2024-05-16T01:22:43
952,7976,172,2024-04-26T04:45:40
953,3858,132,2024-04-20T12:03:46
954,4931,70,2024-09-16T00:10:01
955,7015,179,2024-10-31T18:45:57
956,8894,102,2024-11-12T13:05:20
957,6967,198,2024-10-04T14:55:35
958,9134,11,2024-08-10T10:33:48
959,6588,182,2024-09-18T03:32:14
960,6497,110,2024-02-24T08:37:43
961,5092,190,2024-10-04T10:14:01
962,8986,187,2024-05-26T16:05:58
963,678,61,2024-07-20T19:38:39
964,5910,168,2024-10-13T10:06:47
965,1562,132,2024-04-06T04:06:35
966,4054,155,2024-02-10T20:47:09
967,8645,16,2024-05-07T07:45:18
968,3657,7,2024-07-19T13:40:47
969,5235,11,2024-08-14T04:04:22
970,4147,200,2024-03-15T18:44:42
971,5489,64,2024-11-15T13:27:00
972,8082,180,2024-10-29T08:36:26
973,210,128,2024-05-20T07:15:26
974,4984,6,2024-06-25T10:28:20
975,7142,120,2024-02-08T01:18:46
976,4946,48,2024-02-26T21:58:31
977,7981,69,2024-10-03T08:58:10
978,3967,121,2024-06-14T07:44:17
979,8819,6,2024-11-17T17:35:54
980,9651,189,2024-06-09T00:36:42
981,2825,194,2024-02-01T19:48:10
982,1251,85,2024-02-05T19:49:09
983,4759,110,2024-01-25T03:41:13
984,4364,181,2024-06-14T00:13:52
985,2164,28,2024-12-11T01:30:24
986,9816,109,2024-02-20T12:16:40
987,1854,133,2024-07-03T23:00:01
988,754,81,2024-03-24T09:56:08
989,5449,101,2024-06-22T06:33:02
990,1869,58,2024-01-31T07:41:24
991,182,24,2024-05-23T10:04:17
992,1514,159,2024-09-19T20:26:32
993,9095,169,2024-07-23T09:03:27
994,3345,68,2024-06-05T09:56:11
995,5239,107,2024-08-16T10:47:20
996,7090,174,2024-08-05T01:57:48
997,6402,10,2024-07-20T12:55:04
998,2557,165,2024-10-29T11:10:21
999,6099,149,2024-06-02T07:38:21
1000,5281,21,2024-12-04T15:46:01
1001,4245,124,2024-04-12T09:48:12
1002,2165,113,2024-08-14T22:06:21
1003,6602,97,2024-07-12T17:24:26
1004,2022,138,2024-09-04T04:14:52
1005,2822,82,2024-06-13T10:34:51
1006,5939,97,2024-06-19T21:50:32
1007,6133,93,2024-09-24T14:06:42
1008,9763,95,2024-12-27T13:52:50
1009,5970,24,2024-07-09T02:51:12
1010,6169,124,2024-10-11T04:05:46
1011,714,140,2024-06-10T21:59:52
1012,7204,148,2024-11-15T22:28:58
1013,3546,198,2024-03-04T05:48:16
1014,8415,136,2024-02-26T01:24:14
1015,864,78,2024-07-15T10:15:58
1016,4626,133,2024-02-19T08:52:52
1017,5308,54,2024-07-07T06:19:54
1018,1426,36,2024-10-03T04:24:13
1019,2305,112,2024-06-26T18:11:33
1020,654,166,2024-02-20T05:57:26
1021,9352,131,2024-09-30T14:38:45
1022,8130,164,2024-07-18T07:14:07
1023,6735,22,2024-12-01T06:16:30
1024,444,8,2024-07-24T11:57:09
1025,7460,189,2024-02-15T20:22:54
1026,4670,126,2024-09-26T16:56:10
1027,5107,78,2024-03-23T13:58:19
1028,4437,7,2024-06-25T20:56:14
1029,2858,68,2024-07-02T19:59:37
1030,9473,62,2024-01-13T15:55:22
1031,3040,147,2024-10-16T21:50:59
1032,8292,107,2024-03-01T21:51:06
1033,2738,175,2024-08-05T02:30:23
1034,6957,24,2024-05-23T10:25:27
1035,5240,134,2024-12-23T22:50:31
1036,1608,136,2024-02-16T02:58:47
1037,2954,153,2024-08-21T15:19:13
1038,5934,89,2024-11-27T00:10:39
1039,4683,107,2024-06-07T16:36:47
1040,6334,41,2024-02-12T20:24:27
1041,7393,186,2024-02-16T22:33:24
1042,9048,188,2024-05-23T12:47:27
1043,6610,110,2024-08-10T01:14:01
1044,4926,131,2024-04-22T11:10:47
1045,9579,9,2024-01-16T15:27:24
1046,7251,180,2024-07-22T00:38:22
1047,9909,186,2024-02-29T12:54:05
1048,5784,188,2024-02-15T17:26:13
1049,9918,82,2024-05-24T06:19:36
1050,6724,177,2024-04-28T10:06:11
1051,185,94,2024-05-25T10:13:04
1052,522,133,2024-04-27T18:35:19
1053,1249,190,2024-04-24T04:06:15
1054,9851,116,2024-07-07T17:09:15
1055,1003,160,2024-01-11T20:46:18
1056,6267,27,2024-11-03T06:33:10
1057,6445,152,2024-02-25T11:38:21
1058,7018,166,2024-02-25T04:50:20
1059,8586,195,2024-10-31T09:28:32
1060,1618,144,2024-08-16T23:41:46
1061,661,143,2024-06-12T19:03:35
1062,5525,25,2024-01-19T21:27:38
1063,7617,200,2024-12-29T19:48:04
1064,5251,4,2024-12-13T07:02:29
1065,7513,32,2024-04-28T12:20:03
1066,6906,173,2024-12-11T06:36:49
1067,320,184,2024-04-20T02:14:47
1068,8776,35,2024-03-24T17:21:53
1069,3601,181,2024-03-12T02:24:09
1070,5961,30,2024-11-14T02:47:56
1071,5280,103,2024-10-14T06:08:02
1072,8774,112,2024-07-08T19:53:13
1073,1768,49,2024-01-01T19:26:26
1074,9749,94,2024-02-17T12:10:43
1075,1799,83,2024-07-31T15:25:03
1076,9191,180,2024-05-15T09:38:37
1077,8950,130,2024-01-27T05:44:49
1078,283,187,2024-12-04T00:57:48
1079,6338,165,2024-01-18T08:28:15
1080,5167,29,2024-06-11T04:04:57
1081,7122,158,2024-07-05T20:53:21
1082,7410,118,2024-08-10T13:17:52
1083,5490,22,2024-04-30T06:37:50
1084,4897,102,2024-08-07T17:18:08
1085,131,19,2024-06-24T16:26:06
1086,1294,67,2024-12-15T15:17:08
1087,6060,86,2024-05-11T04:44:27
1088,6958,18,2024-10-30T10:42:13
1089,61,109,2024-05-26T12:44:36
1090,2212,193,2024-07-03T13:26:30
1091,9741,113,2024-11-20T01:43:50
1092,9974,133,2024-10-06T15:11:54
1093,6277,139,2024-11-19T18:29:35
1094,5364,58,2024-08-23T05:37:25
1095,8153,18,2024-02-21T13:52:30
1096,7974,72,2024-10-22T21:54:00
1097,38,93,2024-02-23T19:07:16
1098,5991,184,2024-07-15T00:44:24
1099,5439,150,2024-09-04T04:14:22
1100,7678,56,2024-06-28T00:14:11
1101,474,194,2024-10-22T19:21:38
1102,59,23,2024-06-23T17:38:45
1103,2637,16,2024-09-16T02:56:53
1104,2615,44,2024-06-23T09:40:47
1105,7297,72,2024-02-27T20:37:06
1106,5000,196,2024-12-02T10:55:32
1107,9604,14,2024-10-09T16:11:08
1108,8277,137,2024-05-06T07:14:07
1109,9726,75,2024-02-04T16:28:33
1110,3798,108,2024-11-06T14:47:04
1111,2675,144,2024-08-30T15:16:56
1112,6437,141,2024-09-15T01:36:37
1113,3121,36,2024-08-30T04:16:30
1114,9283,44,2024-06-08T02:00:45
1115,2077,100,2024-05-30T09:17:34
1116,3191,81,2024-03-31T10:03:39
1117,4788,14,2024-12-15T14:53:10
1118,6057,93,2024-06-02T13:22:06
1119,7495,17,2024-05-11T15:41:21
1120,9401,193,2024-07-29T02:26:01
1121,3578,97,2024-01-18T19:04:14
1122,4742,126,2024-09-17T08:59:22
1123,6833,54,2024-12-11T15:48:12
1124,2582,126,2024-06-21T01:57:21
1125,3788,130,2024-10-12T19:12:15
1126,8708,145,2024-04-17T17:19:23
1127,7104,23,2024-09-07T20:22:42
1128,933,129,2024-02-04T09:09:30
1129,1664,12,2024-12-02T07:16:20
1130,8749,141,2024-03-05T07:38:29
1131,7915,12,2024-10-01T15:39:43
1132,9864,57,2024-01-10T15:11:27
1133,9185,86,2024-08-10T03:22:40
1134,9821,18,2024-09-01T17:02:36
1135,9884,103,2024-11-05T04:44:15
1136,4853,83,2024-10-26T15:47:16
1137,1105,94,2024-10-01T17:26:06
1138,1271,143,2024-04-29T22:40:21
1139,9602,167,2024-08-05T21:18:44
1140,3647,78,2024-09-07T13:19:26
1141,5088,73,2024-02-18T01:43:41
1142,9523,197,2024-09-07T01:42:54
1143,4724,161,2024-08-05T05:32:46
1144,2055,176,2024-02-03T01:40:28
1145,9146,133,2024-03-15T17:32:49
1146,6659,88,2024-08-28T06:44:23
1147,1843,8,2024-07-29T10:15:43
1148,2803,147,2024-08-12T00:41:01
1149,7736,180,2024-10-21T05:29:06
1150,8202,12,2024-01-21T12:49:29
1151,8314,72,2024-08-09T11:03:46
1152,6106,136,2024-07-21T15:05:52
1153,2561,55,2024-03-14T13:17:50
1154,3038,122,2024-10-18T11:42:46
1155,8633,93,2024-07-03T19:06:36
1156,2750,162,2024-07-14T04:55:59
1157,591,82,2024-12-14T07:22:51
1158,1369,193,2024-01-08T05:57:42
1159,1362,47,2024-02-16T17:07:13
1160,8129,108,2024-09-12T15:22:32
1161,3774,35,2024-12-29T13:50:48
1162,2065,160,2024-07-25T13:17:21
1163,2416,179,2024-03-10T19:19:47
1164,2952,106,2024-01-08T08:50:47
1165,5617,134,2024-04-16T18:50:11
1166,7976,137,2024-11-01T13:06:25
1167,7102,40,2024-03-20T22:14:29
1168,9769,176,2024-04-05T06:14:15
1169,5004,200,2024-11-18T05:16:35
1170,8307,96,2024-10-01T00:50:01
1171,6244,154,2024-11-21T19:16:38
1172,6582,82,2024-12-10T17:33:07
1173,9561,37,2024-08-13T01:49:23
1174,8331,180,2024-06-21T12:31:07
1175,4924,140,2024-02-02T20:58:33
1176,6468,166,2024-11-09T09:02:56
1177,4942,196,2024-07-26T04:59:21
1178,6438,16,2024-08-23T16:17:48
1179,6077,189,2024-05-04T10:38:05
1180,5649,24,2024-06-05T01:01:39
1181,8002,145,2024-08-16T16:52:51
1182,1316,115,2024-01-18T11:16:40
1183,74,95,2024-07-09T20:51:38
1184,8676,4,2024-11-30T18:10:59
1185,1550,50,2024-12-28T16:06:05
1186,1360,108,2024-01-10T00:49:45
1187,1897,102,2024-05-12T00:37:29
1188,6660,131,2024-06-18T17:17:51
1189,5247,8,2024-03-11T02:27:23
1190,6968,12,2024-06-10T03:29:16
1191,6662,163,2024-01-10T08:13:36
1192,511,66,2024-11-29T20:30:14
1193,8615,181,2024-07-24T00:24:03
1194,2433,93,2024-05-03T06:13:07
1195,1907,161,2024-05-28T08:36:01
1196,9151,114,2024-04-09T21:04:14
1197,9017,18,2024-02-05T08:24:55
1198,65,104,2024-02-14T12:33:55
1199,4929,186,2024-02-08T13:51:23
1200,4711,86,2024-07-29T09:44:55
1201,6125,93,2024-03-06T07:19:38
1202,7838,45,2024-04-20T19:40:15
1203,801,143,2024-02-25T22:29:47
1204,6064,143,2024-03-11T22:35:52
1205,8470,45,2024-04-09T05:56:26
1206,6110,196,2024-10-25T09:07:07
1207,9910,100,2024-02-04T19:23:55
1208,6660,197,2024-02-29T21:30:11
1209,1239,195,2024-04-29T03:31:45
1210,6583,62,2024-06-07T04:05:29
1211,4524,84,2024-09-20T13:05:25
1212,5621,172,2024-03-06T16:58:29
1213,1487,20,2024-01-23T21:06:56
1214,4682,167,2024-08-26T15:19:33
1215,4471,39,2024-05-06T07:55:44
1216,5620,129,2024-03-11T11:18:34
1217,8285,108,2024-01-11T13:15:13
1218,7178,67,2024-10-04T00:26:37
1219,5442,47,2024-01-23T17:16:34
1220,1841,118,2024-04-25T17:47:17
1221,5398,54,2024-05-31T10:30:05
1222,1622,148,2024-02-08T08:21:46
1223,1562,137,2024-05-04T07:00:09
1224,5850,95,2024-02-25T07:49:42
1225,1417,28,2024-06-09T07:47:14
1226,4191,64,2024-12-12T19:27:57
1227,5055,35,2024-05-05T21:55:43
1228,1131,40,2024-04-10T04:07:18
1229,9606,125,2024-05-25T20:02:10
1230,3598,102,2024-11-17T11:06:32
1231,2119,2,2024-12-15T07:57:42
1232,664,131,2024-02-16T23:29:14
1233,2635,14,2024-01-21T03:32:20
1234,2775,99,2024-03-19T15:59:27
1235,6195,68,2024-04-03T01:26:52
1236,3970,47,2024-10-19T02:23:40
1237,3491,94,2024-08-19T20:29:10
1238,9764,182,2024-08-15T14:11:12
1239,1524,186,2024-04-01T20:15:25
1240,8054,190,2024-07-10T10:54:05
1241,988,51,2024-07-16T12:41:37
1242,7916,48,2024-10-19T04:46:58
1243,6404,155,2024-07-14T21:32:48
1244,5322,77,2024-05-29T12:54:49
1245,3846,183,2024-02-14T16:38:10
1246,6302,125,2024-04-14T13:56:30
1247,99,113,2024-01-24T13:07:51
1248,2289,177,2024-05-03T15:06:38
1249,9707,152,2024-06-29T12:28:09
1250,4298,10,2024-08-02T19:27:43
1251,8826,135,2024-06-07T02:13:39
1252,7797,116,2024-01-26T10:06:53
1253,7264,17,2024-07-07T00:48:20
1254,8771,22,2024-01-12T05:25:39
1255,3960,59,2024-06-07T06:07:02
1256,7386,44,2024-09-03T01:01:58
1257,8465,11,2024-03-31T18:37:08
1258,5339,42,2024-12-20T20:37:42
1259,4882,23,2024-12-10T03:34:17
1260,3955,118,2024-01-08T05:34:38
1261,3928,188,2024-04-14T12:45:02
1262,8645,62,2024-08-03T04:21:20
1263,9368,111,2024-08-15T15:31:31
1264,4912,54,2024-09-19T04:21:50
1265,414,82,2024-02-09T10:08:10
1266,1551,119,2024-04-05T15:49:56
1267,4527,109,2024-10-23T07:28:23
1268,7142,112,2024-08-03T10:14:53
1269,6572,13,2024-09-10T00:53:40
1270,1947,68,2024-10-31T22:43:36
1271,5204,107,2024-02-18T18:24:35
1272,192,27,2024-04-28T07:11:50
1273,41,115,2024-08-08T16:25:59
1274,5893,168,2024-06-06T23:08:48
1275,9525,74,2024-06-22T04:51:21
1276,3450,92,2024-02-02T14:04:57
1277,8328,85,2024-11-24T15:52:52
1278,5910,116,2024-09-03T22:04:34
1279,1942,75,2024-07-13T08:22:04
1280,9758,84,2024-03-20T00:21:20
1281,4222,83,2024-10-31T00:59:06
1282,7525,138,2024-02-25T06:57:24
1283,6544,15,2024-05-24T23:27:24
1284,6223,45,2024-07-28T21:15:48
1285,8581,181,2024-03-06T07:37:43
1286,1559,82,2024-10-30T16:59:19
1287,2122,7,2024-04-05T05:04:14
1288,1029,158,2024-07-27T18:11:42
1289,8274,78,2024-06-13T13:39:32
1290,5657,30,2024-12-19T23:43:40
1291,8968,118,2024-08-03T14:23:38
1292,3039,155,2024-06-24T10:32:26
1293,1879,49,2024-01-17T05:31:49
1294,2272,185,2024-01-01T09:19:49
1295,1608,192,2024-11-11T14:23:18
1296,3140,101,2024-06-29T10:52:15
1297,606,191,2024-11-18T02:18:19
1298,4736,176,2024-08-29T01:37:19
1299,3666,169,2024-04-22T08:00:01
1300,5853,81,2024-09-10T14:56:58
1301,5463,30,2024-03-06T00:06:37
1302,2145,3,2024-01-01T05:03:37
1303,4271,37,2024-01-24T08:52:18
1304,8108,30,2024-12-28T12:54:50
1305,1377,54,2024-12-23T23:53:54
1306,3463,113,2024-07-06T06:18:06
1307,348,86,2024-04-16T03:22:04
1308,1,100,2024-08-20T04:31:52
1309,63,85,2024-04-07T10:27:16
1310,1784,135,2024-11-22T00:35:33
1311,8418,8,2024-09-21T02:02:19
1312,6567,86,2024-05-27T15:17:15
1313,1043,63,2024-05-16T11:27:08
1314,9037,191,2024-11-23T04:05:51
1315,1235,192,2024-09-02T12:35:44
1316,1985,158,2024-03-23T15:00:44
1317,9471,93,2024-08-15T06:04:43
1318,1595,138,2024-11-22T11:44:40
1319,6258,197,2024-07-17T04:36:20
1320,1953,49,2024-04-19T06:00:40
1321,1696,121,2024-01-18T15:56:54
1322,955,39,2024-03-03T16:30:32
1323,3292,34,2024-10-14T01:41:03
1324,8549,102,2024-07-26T10:04:22
1325,969,10,2024-08-06T16:18:02
1326,242,9,2024-01-28T03:50:36
1327,4235,188,2024-04-26T18:09:09
1328,8339,96,2024-02-04T20:12:19
1329,7350,133,2024-06-02T12:30:31
1330,5162,163,2024-09-28T05:49:58
1331,8735,139,2024-02-17T18:13:42
1332,8884,42,2024-11-18T12:48:12
1333,1026,80,2024-02-24T05:38:05
1334,3360,91,2024-10-08T14:10:38
1335,5258,148,2024-08-04T02:45:39
1336,5737,179,2024-04-18T12:44:24
1337,7680,1,2024-12-07T02:09:22
1338,2952,11,2024-06-16T18:10:54
1339,8922,61,2024-03-22T21:15:57
1340,7390,79,2024-08-25T01:45:45
1341,2556,167,2024-07-15T01:15:56
1342,1151,104,2024-11-07T11:42:32
1343,1736,48,2024-05-03T14:48:27
1344,7932,82,2024-12-09T06:50:23
1345,1039,28,2024-09-21T21:38:31
1346,6370,89,2024-05-13T01:35:31
1347,7128,75,2024-09-03T16:12:44
1348,2913,80,2024-04-11T12:03:24
1349,4841,36,2024-10-19T07:36:59
1350,1243,87,2024-10-01T20:44:46
1351,8965,70,2024-06-24T19:38:18
1352,8099,107,2024-04-16T00:40:00
1353,3413,190,2024-04-05T12:13:03
1354,2500,106,2024-09-14T04:52:09
1355,7161,70,2024-05-04T21:53:08
1356,6111,10,2024-05-12T16:13:14
1357,3546,5,2024-03-22T19:09:25
1358,1214,28,2024-06-27T13:38:25
1359,419,59,2024-08-20T19:52:20
1360,4961,137,2024-05-07T13:26:36
1361,789,167,2024-01-07T03:57:43
1362,1872,92,2024-12-20T23:16:02
1363,2026,62,2024-09-25T16:27:48
1364,6265,89,2024-02-21T22:24:51
1365,2447,107,2024-09-08T01:17:17
1366,7430,38,2024-12-24T04:03:56
1367,4824,152,2024-01-01T19:05:03
1368,8753,192,2024-08-24T10:18:13
1369,2652,121,2024-07-04T01:34:18
1370,540,171,2024-01-02T15:53:07
1371,6500,110,2024-12-16T02:04:34
1372,4756,144,2024-01-04T17:16:44
1373,5960,66,2024-09-18T06:04:41
1374,3290,66,2024-03-08T09:28:22
1375,5547,197,2024-06-09T10:57:30
1376,2759,46,2024-08-03T20:20:39
1377,5312,149,2024-12-13T16:30:15
1378,4108,60,2024-09-27T11:45:24
1379,1896,138,2024-09-30T03:13:41
1380,2501,146,2024-07-08T21:35:35
1381,2830,90,2024-10-23T02:41:28
